"","country","year","month","cumulative_total_cases","daily_new_cases","active_cases","cumulative_total_deaths","daily_new_deaths","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines"
"1635","Slovenia",2021,2,190081,451,10651,3843,7,178946,125163,53783,0,4108,8.61,6.02,2.59,1976,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1636","Slovenia",2021,3,215604,1560,13033,4047,7,375220,258261,116959,14769,9024,18.05,12.42,5.63,4341,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1637","Slovenia",2021,4,240292,949,9395,4250,7,643182,430725,212457,21250,7597,30.94,20.72,10.22,3655,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1638","Slovenia",2021,5,253722,91,4298,4375,1,1089554,673475,416079,7099,14829,52.41,32.4,20.02,7134,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1639","Slovenia",2021,6,257335,47,631,4419,0,1528148,838615,689533,15108,9304,73.51,40.34,33.17,4476,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1640","Slovenia",2021,7,259215,135,1044,4429,1,1784079,944276,839729,2667,6875,85.83,45.43,40.4,3307,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1641","Slovenia",2021,8,267198,538,5381,4450,1,1955997,1023512,932261,5683,5408,94.1,49.24,44.85,2602,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1642","Slovenia",2021,9,293365,1029,12818,4561,4,2223715,1165638,1035743,8570,6769,106.98,56.07,49.83,3256,"Oxford/AstraZeneca, Pfizer/BioNTech"
"1643","Solomon Islands",2021,10,20,0,0,0,0,0,0,0,0,1267,0,0,0,1800,"Oxford/AstraZeneca"
"1644","Solomon Islands",2021,11,20,0,0,0,0,208046,161521,46525,0,1779,29.55,22.94,6.61,2527,"Oxford/AstraZeneca"
"1645","Solomon Islands",2021,3,19,0,1,0,0,0,0,0,0,125,0,0,0,178,"Oxford/AstraZeneca"
"1646","Solomon Islands",2021,4,20,0,0,0,0,0,0,0,0,290,0,0,0,412,"Oxford/AstraZeneca"
"1647","Solomon Islands",2021,5,20,0,0,0,0,0,0,0,0,290,0,0,0,412,"Oxford/AstraZeneca"
"1648","Solomon Islands",2021,6,20,0,0,0,0,0,0,0,0,69,0,0,0,98,"Oxford/AstraZeneca"
"1649","Solomon Islands",2021,7,20,0,0,0,0,0,0,0,0,806,0,0,0,1145,"Oxford/AstraZeneca"
"1650","Solomon Islands",2021,8,20,0,0,0,0,71601,53974,17627,0,552,10.17,7.67,2.5,784,"Oxford/AstraZeneca"
"1651","Solomon Islands",2021,9,20,0,0,0,0,0,0,0,0,1546,0,0,0,2196,"Oxford/AstraZeneca"
"1652","Somalia",2021,10,22465,57,11264,1274,5,668104,363367,304737,0,2137,4.08,2.22,1.86,131,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1653","Somalia",2021,11,23016,0,9643,1327,0,0,0,0,0,7046,0,0,0,431,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1654","Somalia",2021,12,23016,0,9643,1327,0,1147627,892093,664422,0,7046,7.02,5.45,4.06,431,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1655","Somalia",2021,4,13915,0,7355,713,0,0,0,0,0,400,0,0,0,24,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1656","Somalia",2021,5,14662,2,7129,769,0,134133,129419,4714,0,1275,0.82,0.79,0.03,78,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1657","Somalia",2021,6,14946,13,6925,775,0,0,0,0,0,3103,0,0,0,190,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1658","Somalia",2021,7,15403,45,7059,811,2,0,0,0,0,1367,0,0,0,84,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1659","Somalia",2021,8,17466,67,7958,977,8,0,0,0,0,1102,0,0,0,67,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1660","Somalia",2021,9,19980,0,9346,1111,0,0,0,0,0,10151,0,0,0,620,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
"1661","South Africa",2021,10,2939785,231,19345,89177,14,22381951,15329097,12317435,18641,139269,37.28,25.53,20.51,2320,"Johnson&Johnson, Pfizer/BioNTech"
"1662","South Africa",2021,11,2968052,4373,28651,89843,21,25619891,17260202,14475754,171124,106480,42.67,28.75,24.11,1773,"Johnson&Johnson, Pfizer/BioNTech"
"1663","South Africa",2021,12,2988148,11535,47328,89915,44,27043034,18344024,15330635,0,118018,45.04,30.55,25.53,1966,"Johnson&Johnson, Pfizer/BioNTech"
"1664","South Africa",2021,2,1522538,1175,33644,49993,52,70527,70527,70527,3224,7877,0.12,0.12,0.12,131,"Johnson&Johnson, Pfizer/BioNTech"
"1665","South Africa",2021,3,1557510,1431,21437,52846,58,263878,263878,263878,12171,8010,0.44,0.44,0.44,133,"Johnson&Johnson, Pfizer/BioNTech"
"1666","South Africa",2021,4,1590766,1684,21702,54350,19,317656,317656,317656,10065,3049,0.53,0.53,0.53,51,"Johnson&Johnson, Pfizer/BioNTech"
"1667","South Africa",2021,5,1675684,2809,50421,56506,67,1045104,1045104,0,74656,49171,1.74,1.74,0,819,"Johnson&Johnson, Pfizer/BioNTech"
"1668","South Africa",2021,6,1985903,19624,166654,60647,383,3026636,3026636,0,125970,83341,5.04,5.04,0,1388,"Johnson&Johnson, Pfizer/BioNTech"
"1669","South Africa",2021,7,2462250,12493,154475,72013,334,0,0,0,0,159989,0,0,0,2665,"Johnson&Johnson, Pfizer/BioNTech"
"1670","South Africa",2021,8,2794451,7127,152257,82261,431,12568525,9418185,5985293,279047,213203,20.93,15.69,9.97,3551,"Johnson&Johnson, Pfizer/BioNTech"
"1671","South Africa",2021,9,2920220,1688,42498,87626,101,17505358,12593276,8819130,0,107175,29.16,20.97,14.69,1785,"Johnson&Johnson, Pfizer/BioNTech"
"1672","South Korea",2021,10,364700,2061,25303,2849,19,78544692,41201322,38747525,24260,442035,153.09,80.31,75.52,8616,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1673","South Korea",2021,11,447230,3030,47536,3624,44,85407572,42589685,41084556,262122,252991,166.47,83.01,80.08,4931,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1674","South Korea",2021,12,457612,5262,53322,3705,47,89126975,42928345,41648826,877841,398723,173.72,83.67,81.18,7772,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1675","South Korea",2021,2,89676,355,7376,1603,8,38192,32178,6035,985,1326,0.07,0.06,0.01,26,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1676","South Korea",2021,3,103088,506,6327,1731,2,929142,905527,28022,29820,22623,1.81,1.76,0.05,441,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1677","South Korea",2021,4,122007,656,8757,1828,3,3668849,3417627,265755,309192,185900,7.15,6.66,0.52,3623,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1678","South Korea",2021,5,140340,430,7558,1959,2,8090225,5878409,2232392,415122,322120,15.77,11.46,4.35,6279,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1679","South Korea",2021,6,156961,794,7250,2018,1,19447233,15446419,5157548,152776,118391,37.91,30.11,10.05,2308,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1680","South Korea",2021,7,198345,1539,22073,2095,6,25670867,19572124,7259696,230043,403599,50.04,38.15,14.15,7867,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1681","South Korea",2021,8,251421,1370,27435,2285,1,44060275,29416359,15881218,763090,766464,85.88,57.34,30.95,14939,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1682","South Korea",2021,9,311289,2564,34603,2481,7,63794910,39440944,25804483,883710,759549,124.34,76.88,50.3,14805,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1683","South Sudan",2021,10,12361,0,220,133,0,0,0,0,0,1394,0,0,0,122,"Johnson&Johnson, Oxford/AstraZeneca"
"1684","South Sudan",2021,11,12758,3,162,133,0,0,0,0,0,3061,0,0,0,269,"Johnson&Johnson, Oxford/AstraZeneca"
"1685","South Sudan",2021,12,12758,0,162,133,0,257941,219733,172441,0,3061,2.27,1.93,1.52,269,"Johnson&Johnson, Oxford/AstraZeneca"
"1686","South Sudan",2021,4,10583,16,156,115,1,0,0,0,0,167,0,0,0,15,"Johnson&Johnson, Oxford/AstraZeneca"
"1687","South Sudan",2021,5,10688,0,59,115,0,9744,9744,0,0,253,0.09,0.09,0,22,"Johnson&Johnson, Oxford/AstraZeneca"
"1688","South Sudan",2021,6,10834,0,203,117,0,0,0,0,0,1980,0,0,0,174,"Johnson&Johnson, Oxford/AstraZeneca"
"1689","South Sudan",2021,7,11049,0,416,119,0,0,0,0,0,4,0,0,0,0,"Johnson&Johnson, Oxford/AstraZeneca"
"1690","South Sudan",2021,8,11436,9,368,120,0,0,0,0,0,59,0,0,0,5,"Johnson&Johnson, Oxford/AstraZeneca"
"1691","South Sudan",2021,9,12010,15,263,130,2,0,0,0,0,606,0,0,0,53,"Johnson&Johnson, Oxford/AstraZeneca"
"1692","Spain",2021,1,2741028,16072,758527,58827,254,1609261,1251369,357892,0,53095,3.44,2.68,0.77,1136,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1693","Spain",2021,10,5014058,1455,57367,87396,14,0,0,0,0,110276,0,0,0,2359,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1694","Spain",2021,11,5164184,10261,152992,88052,44,76680144,38356928,37624032,194570,186152,164.04,82.06,80.49,3982,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1695","Spain",2021,12,5189220,14500,175120,88122,42,77827910,38488342,37702839,174209,95794,166.49,82.34,80.66,2049,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1696","Spain",2021,2,3122879,4258,421156,69454,156,3829465,2567617,1261848,0,105588,8.19,5.49,2.7,2259,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1697","Spain",2021,3,3291109,8597,167409,75459,154,8035160,5314076,2721084,298549,202152,17.19,11.37,5.82,4325,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1698","Spain",2021,4,3532512,9192,248023,78216,136,0,0,0,0,338524,0,0,0,7242,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1699","Spain",2021,5,3687672,3213,159144,79953,16,27119733,18178604,9405245,292096,320490,58.02,38.89,20.12,6856,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1700","Spain",2021,6,3808960,9227,128361,80875,46,42027584,25627278,17990526,747589,533388,89.91,54.82,38.49,11411,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1701","Spain",2021,7,4465690,18646,665957,81538,52,0,0,0,0,371925,0,0,0,7956,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1702","Spain",2021,8,4855065,7767,407827,84340,194,66130220,36533328,33376693,457207,259607,141.47,78.15,71.4,5554,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1703","Spain",2021,9,4959091,2400,116938,86415,18,70153507,37702384,36667138,69686,58953,150.08,80.66,78.44,1261,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1704","Sri Lanka",2021,1,64157,864,6682,316,3,59154,59154,0,21329,19718,0.28,0.28,0,917,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1705","Sri Lanka",2021,10,541073,1092,14532,13743,18,0,0,0,0,110699,0,0,0,5149,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1706","Sri Lanka",2021,11,563989,722,9256,14346,18,29674708,15929547,13745161,5977,6151,138.04,74.1,63.94,286,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1707","Sri Lanka",2021,12,565471,738,9948,14399,27,30919491,15952312,13782724,0,174280,143.83,74.21,64.11,8107,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1708","Sri Lanka",2021,2,83242,352,3831,464,0,466350,466350,0,24374,18226,2.17,2.17,0,848,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1709","Sri Lanka",2021,3,92706,264,2887,568,2,913219,913219,0,9752,8077,4.25,4.25,0,376,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1710","Sri Lanka",2021,4,108146,1662,11493,678,17,953461,928107,25354,19870,3236,4.44,4.32,0.12,151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1711","Sri Lanka",2021,5,186364,2912,33140,1484,43,1956742,1608518,348224,83752,26260,9.1,7.48,1.62,1222,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1712","Sri Lanka",2021,6,259089,1864,30060,3077,47,3693103,2697778,995325,117107,49617,17.18,12.55,4.63,2308,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1713","Sri Lanka",2021,7,308812,2150,27258,4436,56,11768810,9634704,2134106,526092,475620,54.75,44.82,9.93,22125,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1714","Sri Lanka",2021,8,443842,5401,60501,9185,194,20126990,12423579,7703411,628583,312857,93.63,57.79,35.83,14553,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1715","Sri Lanka",2021,9,517377,912,46983,12906,59,26233218,14502913,11730305,61403,127671,122.03,67.46,54.57,5939,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
"1716","Sudan",2021,10,40782,9,4778,3099,0,0,0,0,0,33000,0,0,0,735,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1717","Sudan",2021,11,43084,258,5503,3159,18,0,0,0,0,33000,0,0,0,735,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1718","Sudan",2021,12,43489,260,4834,3164,5,3276654,2782463,1234386,0,33000,7.3,6.2,2.75,735,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1719","Sudan",2021,3,31919,86,5642,2063,3,0,0,0,0,1659,0,0,0,37,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1720","Sudan",2021,4,33944,0,4800,2349,0,0,0,0,0,5892,0,0,0,131,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1721","Sudan",2021,5,35495,16,3557,2631,1,0,0,0,0,7140,0,0,0,159,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1722","Sudan",2021,6,36697,39,3427,2754,0,0,0,0,0,5656,0,0,0,126,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1723","Sudan",2021,7,37428,7,3785,2776,0,0,0,0,0,605,0,0,0,13,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1724","Sudan",2021,8,37790,1,3329,2831,0,0,0,0,0,7421,0,0,0,165,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1725","Sudan",2021,9,38313,11,3336,2902,1,0,0,0,0,5151,0,0,0,115,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
"1726","Suriname",2021,10,49019,55,18454,1092,2,451190,249920,201270,1833,1308,76.24,42.23,34.01,2210,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1727","Suriname",2021,11,50823,63,20087,1166,0,0,0,0,0,547,0,0,0,924,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1728","Suriname",2021,12,50882,34,20139,1169,2,483838,259712,224126,1094,626,81.76,43.89,37.87,1058,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1729","Suriname",2021,2,8929,10,351,172,2,0,0,0,0,368,0,0,0,622,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1730","Suriname",2021,3,9122,13,347,177,0,26057,26057,0,1529,1437,4.4,4.4,0,2428,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1731","Suriname",2021,4,10363,77,823,204,3,0,0,0,0,468,0,0,0,791,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1732","Suriname",2021,5,14954,190,2918,302,10,0,0,0,0,1306,0,0,0,2207,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1733","Suriname",2021,6,21732,213,3553,522,6,196194,160268,35926,0,1980,33.15,27.08,6.07,3346,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1734","Suriname",2021,7,25351,64,3002,649,4,245971,0,0,1593,1491,41.56,0,0,2519,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1735","Suriname",2021,8,29293,326,4267,721,3,337124,202440,134684,2268,3497,56.97,34.21,22.76,5909,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1736","Suriname",2021,9,41631,212,13819,884,5,401242,229022,172220,3636,1956,67.8,38.7,29.1,3305,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
"1737","Sweden",2021,1,574945,1164,117566,12231,39,340810,302366,38438,0,13041,3.35,2.98,0.38,1284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1738","Sweden",2021,10,1173610,301,20067,15026,2,14637508,7431031,6918776,0,28745,144.07,73.14,68.1,2829,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1739","Sweden",2021,11,1207515,2659,33888,15134,4,0,0,0,0,54233,0,0,0,5338,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1740","Sweden",2021,12,1212145,2202,36736,15136,1,16584289,7662893,7260558,127106,69495,163.23,75.42,71.46,6840,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1741","Sweden",2021,2,666138,1242,95021,13022,25,871175,564203,306956,0,22413,8.57,5.55,3.02,2206,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1742","Sweden",2021,3,813072,8310,144029,13606,23,0,0,0,0,32527,0,0,0,3201,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1743","Sweden",2021,4,977788,4424,163897,14181,17,0,0,0,0,58930,0,0,0,5800,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1744","Sweden",2021,5,1072897,1897,89114,14539,6,0,0,0,0,71349,0,0,0,7022,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1745","Sweden",2021,6,1090572,560,17544,14629,1,0,0,0,0,96973,0,0,0,9544,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1746","Sweden",2021,7,1100705,4,10029,14646,1,0,0,0,0,57945,0,0,0,5703,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1747","Sweden",2021,8,1127660,1022,26871,14693,3,0,0,0,0,63803,0,0,0,6280,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1748","Sweden",2021,9,1153492,668,25750,14872,7,0,0,0,0,23934,0,0,0,2356,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1749","Switzerland",2020,12,451186,4209,110463,7801,94,6382,6280,9,253,813,0.07,0.07,0,93,"Moderna, Pfizer/BioNTech"
"1750","Switzerland",2021,1,522275,1020,69525,9504,23,322147,302108,16383,1491,17973,3.7,3.47,0.19,2062,"Moderna, Pfizer/BioNTech"
"1751","Switzerland",2021,10,872942,1253,33642,11269,7,11114845,5746273,5546059,649,14294,127.53,65.93,63.63,1640,"Moderna, Pfizer/BioNTech"
"1752","Switzerland",2021,11,1016416,11429,143352,11564,21,11948158,5861781,5710253,57923,43162,137.09,67.26,65.52,4952,"Moderna, Pfizer/BioNTech"
"1753","Switzerland",2021,12,1034892,8733,158399,11603,16,12484660,5899051,5748798,80722,57536,143.25,67.68,65.96,6602,"Moderna, Pfizer/BioNTech"
"1754","Switzerland",2021,2,554569,723,33118,10014,7,824757,552124,263232,1991,19743,9.46,6.33,3.02,2265,"Moderna, Pfizer/BioNTech"
"1755","Switzerland",2021,3,599125,2093,41579,10294,14,1574810,975335,581166,38982,29038,18.07,11.19,6.67,3332,"Moderna, Pfizer/BioNTech"
"1756","Switzerland",2021,4,657715,1711,56596,10554,7,2848916,1840066,987548,64754,54816,32.69,21.11,11.33,6289,"Moderna, Pfizer/BioNTech"
"1757","Switzerland",2021,5,691971,357,32054,10718,0,5026882,3132837,1895187,93827,85408,57.68,35.95,21.75,9800,"Moderna, Pfizer/BioNTech"
"1758","Switzerland",2021,6,700044,115,5398,10781,2,7564723,4383278,3244246,83189,69204,86.8,50.29,37.22,7940,"Moderna, Pfizer/BioNTech"
"1759","Switzerland",2021,7,715659,803,12757,10801,0,9035635,4735753,4379293,11431,27247,103.67,54.34,50.25,3126,"Moderna, Pfizer/BioNTech"
"1760","Switzerland",2021,8,778001,3561,60377,10903,13,9661660,5046184,4714602,24318,22803,110.86,57.9,54.09,2616,"Moderna, Pfizer/BioNTech"
"1761","Switzerland",2021,9,837438,1183,57695,11116,2,10487007,5560091,5077309,27973,24977,120.33,63.8,58.26,2866,"Moderna, Pfizer/BioNTech"
"1762","Syria",2021,10,43404,258,14465,2566,8,1125146,807249,503394,0,21296,6.16,4.42,2.75,1165,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1763","Syria",2021,11,48170,102,16249,2749,5,1422377,890837,739210,0,593,7.78,4.87,4.04,32,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1764","Syria",2021,3,18909,134,4913,1265,11,0,0,0,0,66,0,0,0,4,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1765","Syria",2021,4,22733,102,4320,1592,9,0,0,0,0,455,0,0,0,25,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1766","Syria",2021,5,24495,28,1121,1770,4,0,0,0,0,2866,0,0,0,157,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1767","Syria",2021,6,25515,36,1814,1876,3,0,0,0,0,1275,0,0,0,70,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1768","Syria",2021,7,25963,9,2062,1914,1,0,0,0,0,7219,0,0,0,395,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1769","Syria",2021,8,27915,136,3431,2013,6,0,0,0,0,2912,0,0,0,159,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1770","Syria",2021,9,34205,272,8146,2247,9,0,0,0,0,16554,0,0,0,906,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V"
"1771","Taiwan",2021,10,16412,6,107,847,0,24870150,17214718,7655432,0,369554,104.26,72.16,32.09,15492,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1772","Taiwan",2021,11,16601,5,145,848,0,31546833,18246772,13300061,290835,256821,132.24,76.49,55.75,10766,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1773","Taiwan",2021,12,16626,17,151,848,0,33374778,18436686,14938092,174622,157387,139.91,77.29,62.62,6598,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1774","Taiwan",2021,3,1030,6,39,10,0,14400,14400,0,1752,1319,0.06,0.06,0,55,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1775","Taiwan",2021,4,1129,8,64,12,0,57884,57884,0,3695,2194,0.24,0.24,0,92,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1776","Taiwan",2021,5,8888,394,7503,124,15,0,0,0,0,27109,0,0,0,1136,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1777","Taiwan",2021,6,14803,55,2601,648,5,2043218,2001418,41800,40541,42441,8.57,8.39,0.18,1779,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1778","Taiwan",2021,7,15674,12,777,787,0,0,0,0,0,238421,0,0,0,9995,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1779","Taiwan",2021,8,15995,4,216,835,1,10958966,10038004,920962,30246,79178,45.94,42.08,3.86,3319,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1780","Taiwan",2021,9,16223,7,154,842,0,15880889,13243149,2637740,439468,289203,66.57,55.52,11.06,12123,"Medigen, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
"1781","Tajikistan",2021,10,17086,0,2,124,0,0,0,0,0,6625,0,0,0,680,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1782","Tajikistan",2021,11,17095,0,5,124,0,0,0,0,0,34703,0,0,0,3559,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1783","Tajikistan",2021,12,17095,0,5,124,0,5711036,3118206,2592830,0,18835,58.58,31.98,26.59,1932,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1784","Tajikistan",2021,5,13308,0,0,90,0,0,0,0,0,2240,0,0,0,230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1785","Tajikistan",2021,6,13499,21,107,90,0,0,0,0,0,13898,0,0,0,1425,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
"1786","Tajikistan",2021,7,15082,78,405,121,0,0,0,0,0,37136,0,0,0,3809,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
